id,value
16510,734142.5091575091
16527,98477.03102453101
16529,85673.03571428571
16540,222853.84615384616
16542,733670.0577200578
16546,337159.7778230455
16551,218718.253968254
16559,337159.7778230455
16561,131656.46825396825
16562,145495.95238095237
16567,1053288.0952380951
16568,646138.4016735941
16574,567039.8853847969
16579,599549.7708083969
16581,133365.24114774112
16583,1684216.467804856
16590,1319756.54403927
16594,388361.78151097277
16596,673109.5238095239
16603,295405.06160506164
16613,991066.9441640959
16620,485950.64923427836
16621,271602.53156565654
16634,340956.0714285714
16637,337159.7778230455
16639,1684216.467804856
16640,303318.7776288188
16641,199867.56024885326
16651,1120428.2142857143
16659,267064.9458874459
16660,210946.6666666666
16684,98477.03102453101
16693,575759.2249417249
16702,406483.843244306
16705,298051.8064574314
16707,397982.48917748913
16721,249692.66899766904
16722,253154.70140866173
16728,257416.2443357296
16733,1311533.2660799979
16746,280711.6742008459
16762,398057.7122594389
16773,1227933.393954426
16778,515972.9004329004
16784,329302.5
16801,226677.38095238098
16814,707023.0769230768
16818,1187628.6904761905
16838,391596.1052836052
16854,139558.81673881673
16861,930212.997225224
16872,298051.8064574314
16873,1046094.3758315694
16874,286480.080210639
16888,231618.46910377388
16889,212350.14481389767
16913,646138.4016735941
16918,256810.11904761902
16924,733670.0577200578
16929,55651.08682058682
16932,398109.172077922
16937,1424514.064407814
16943,173399.86862853353
